2017-09-22,2017-10-04,2017-10-16,2017-10-28,2017-11-09,2017-11-21,2017-12-03,2017-12-15,2017-12-27,2018-01-08,2018-01-20,2018-02-01,2018-02-13,2018-02-25,2018-03-09,2018-03-21,2018-04-02,2018-04-14,2018-04-26,2018-05-08,2018-05-20,2018-06-01,2018-06-13,2018-06-25,2018-07-07,2018-07-19,2018-07-31,2018-08-12,2018-08-24,2018-09-05,2018-09-17
0.5608869791030884,0.5590344071388245,0.5720086693763733,0.5526593923568726,0.5473316311836243,0.5675782561302185,0.5176840424537659,0.5448458790779114,0.5531971454620361,0.5372385382652283,0.5472038388252258,0.5777857899665833,0.5426506996154785,0.5603177547454834,0.5038446187973022,0.5202810764312744,0.5447856187820435,0.5145812630653381,0.498890221118927,0.5239385962486267,0.5010668635368347,0.5628376007080078,0.5554651618003845,0.637039840221405,0.6024134159088135,0.5512270331382751,0.5719277858734131,0.6206591129302979,0.6188539266586304,0.647053062915802,0.5613083839416504
0.6695483922958374,0.6590149402618408,0.6660224795341492,0.641829252243042,0.6534876823425293,0.6402394771575928,0.6384077668190002,0.6572166681289673,0.6010808348655701,0.6224755644798279,0.6560585498809814,0.6571979522705078,0.6546053290367126,0.674311101436615,0.6486674547195435,0.5753224492073059,0.5743411183357239,0.540786862373352,0.5566090941429138,0.5723048448562622,0.5503057837486267,0.5771768689155579,0.5788971781730652,0.5314399003982544,0.5554091334342957,0.5430712103843689,0.5718821287155151,0.5968036651611328,0.5915188789367676,0.5424299240112305,0.5860872268676758
0.5493594408035278,0.5559801459312439,0.5402485728263855,0.5470466613769531,0.5186649560928345,0.553921103477478,0.5623012781143188,0.5383173823356628,0.5481300950050354,0.5572982430458069,0.5919882655143738,0.5692774057388306,0.6989564299583435,0.6062644124031067,0.6207273602485657,0.6853718161582947,0.6802669167518616,0.6845953464508057,0.6548401117324829,0.6321163177490234,0.6831271052360535,0.6811442375183105,0.6643313765525818,0.6035706996917725,0.5996537804603577,0.5997188687324524,0.5701253414154053,0.5733129978179932,0.566363513469696,0.5612556338310242,0.5623284578323364
0.6538312435150146,0.6571291089057922,0.6412752270698547,0.6825594902038574,0.6605772972106934,0.6499619483947754,0.6382570862770081,0.637754499912262,0.6231427788734436,0.6491188406944275,0.6796777248382568,0.6532041430473328,0.6912662982940674,0.616378903388977,0.6356635093688965,0.5987141132354736,0.5572957992553711,0.5584326386451721,0.5905861854553223,0.5811547040939331,0.6110503077507019,0.5770877599716187,0.5324442982673645,0.5734232664108276,0.5273893475532532,0.555478572845459,0.5919340252876282,0.5947510004043579,0.5548829436302185,0.5604681968688965,0.563823401927948
0.5996383428573608,0.5790985822677612,0.5402724146842957,0.5680857300758362,0.5301188826560974,0.5433055758476257,0.5324341058731079,0.566877543926239,0.6479189991950989,0.6122210025787354,0.6525962352752686,0.6489494442939758,0.5970571637153625,0.6230988502502441,0.5899717807769775,0.6618543863296509,0.6500535011291504,0.658013641834259,0.631065309047699,0.6089518070220947,0.6403665542602539,0.6183549761772156,0.6058409810066223,0.6205649375915527,0.5861667990684509,0.6088194251060486,0.6258846521377563,0.6050103902816772,0.6374821066856384,0.5709298849105835,0.6240881085395813
0.5076507329940796,0.5041758418083191,0.43716180324554443,0.49013468623161316,0.4796217083930969,0.49003586173057556,0.47737255692481995,0.49230504035949707,0.5535344481468201,0.548428475856781,0.6035152077674866,0.5607274770736694,0.5582009553909302,0.5694043040275574,0.532967746257782,0.6275121569633484,0.6372461915016174,0.6593923568725586,0.6155896186828613,0.6102402806282043,0.6364979147911072,0.6081900596618652,0.644185483455658,0.6394355297088623,0.6221784949302673,0.6347243785858154,0.6650776863098145,0.6803791522979736,0.6726234555244446,0.6618288159370422,0.6719351410865784
0.6670547127723694,0.6745033264160156,0.648644745349884,0.6345745325088501,0.6263694763183594,0.6442054510116577,0.66660076379776,0.6640408635139465,0.5517048835754395,0.5721356272697449,0.635062575340271,0.6261311173439026,0.6271882057189941,0.5845286846160889,0.6113974452018738,0.6808462142944336,0.681529700756073,0.7079834938049316,0.6864734888076782,0.6811506748199463,0.6831399202346802,0.7017363905906677,0.6795257329940796,0.6089370250701904,0.6052147150039673,0.6163232326507568,0.582277774810791,0.6137203574180603,0.5517876148223877,0.5928338170051575,0.5751711130142212
0.5023317933082581,0.5465003848075867,0.5060929656028748,0.503232479095459,0.5518621802330017,0.5471340417861938,0.5372751355171204,0.5118016004562378,0.5420551300048828,0.5775371789932251,0.6114904880523682,0.6067289710044861,0.5965250730514526,0.5672293901443481,0.5885030627250671,0.602440357208252,0.6347960233688354,0.6585466861724854,0.6240537166595459,0.636527955532074,0.6586166620254517,0.6639536023139954,0.6388511061668396,0.7039269804954529,0.6213468313217163,0.6589376926422119,0.6683059334754944,0.6662694215774536,0.6611520051956177,0.672222912311554,0.6510490775108337
0.5684078335762024,0.5053517818450928,0.5684281587600708,0.513981819152832,0.5367990732192993,0.5077179670333862,0.5368385910987854,0.487248957157135,0.4825807213783264,0.49183228611946106,0.5496912002563477,0.5544393658638,0.5512181520462036,0.5529954433441162,0.5578017234802246,0.5077180862426758,0.5142794847488403,0.49140465259552,0.559393048286438,0.46906188130378723,0.5092175006866455,0.5615397095680237,0.5499333739280701,0.6160204410552979,0.5387579202651978,0.5436107516288757,0.5620050430297852,0.5869737863540649,0.5709771513938904,0.5919490456581116,0.582126259803772
0.5804190039634705,0.5355371236801147,0.5367621779441833,0.49618205428123474,0.4966374635696411,0.5020206570625305,0.4832272529602051,0.49972453713417053,0.5116286873817444,0.5069176554679871,0.5280929803848267,0.5705691576004028,0.5019370913505554,0.5400885343551636,0.5778616070747375,0.5356823205947876,0.4954555034637451,0.5663744807243347,0.5864604115486145,0.5485866069793701,0.5756320953369141,0.5517702102661133,0.5402361750602722,0.5696398615837097,0.613280713558197,0.6182184815406799,0.586292028427124,0.5768294334411621,0.5870313048362732,0.5845291018486023,0.5818410515785217
