Mean,Std,Sum,Min,Max,Amplitude,CoefVariation,FirstSlope
0.02716420284761562,0.0050297529860946905,0.8420902882760841,0.017627582564350163,0.03538150258336942,0.017753920019019254,0.18516107445929286,0.009935662481841263
0.028582757430377102,0.005678550499936548,0.8860654803416902,0.020439733506770478,0.04263577329171597,0.022196039784945495,0.19867049264818357,0.009673951665652936
0.02815619769022315,0.0028889300539105224,0.8728421283969177,0.0224826897490959,0.03385311951595268,0.011370429766856777,0.10260369975004342,0.010653480614975407
0.05420298310688188,0.0064042639536791195,1.6802924763133382,0.04385503733060688,0.06484453652166212,0.020989499191055243,0.11815334851682734,0.015297747060250798
0.03412554155311613,0.005617406485734267,1.0578917881466001,0.02612867758268994,0.04858152836738897,0.02245285078469903,0.16461003196068902,0.017206306306321494
0.026802830282215518,0.0025111955267813598,0.830887738748681,0.022576178620968244,0.03138023580391178,0.008804057182943532,0.09369143110411042,0.00849279729661026
0.037329665917569636,0.006994942786696357,1.1572196434446584,0.024509508871839596,0.053384502375001294,0.028874993503161698,0.187382946371457,0.02136336677732762
0.033217672389763815,0.005186224820400009,1.0297478440826782,0.024783436424088926,0.04333508841013394,0.018551651986045015,0.15612848364409088,0.012488211111191846
0.035142881769157606,0.006026324098024791,1.0894293348438857,0.02291868381102671,0.04712581702939417,0.02420713321836746,0.17148064685217887,0.014309110968810147
0.03425697332097597,0.004904496084064418,1.0619661729502552,0.02670310125084025,0.043911074530983855,0.017207973280143604,0.1431678169028825,0.007896649801857579
0.047980827480967485,0.005703861403695709,1.4874056519099916,0.03916492914092027,0.06244742294651513,0.023282493805594863,0.11887792902192558,0.017549753241318425
0.03726375915737078,0.006659088861702739,1.155176533878494,0.025165293821870147,0.04939210658965226,0.024226812767782116,0.17870147865598715,0.01988473444237037
0.03362657430437386,0.0065719048617053424,1.0424238034355897,0.024176774233253033,0.04451356599729788,0.020336791764044848,0.19543783444067703,0.0156110525646805
0.03058317019223632,0.004614894016452526,0.948078275959326,0.022380893535569418,0.03896017434133627,0.016579280805766854,0.15089652208861062,0.00942511699453391
0.034559530261821125,0.0040371692289440896,1.0713454381164549,0.026636789587029266,0.042353860262175434,0.015717070675146168,0.11681782704680053,0.010816102544364103
0.03183703229524415,0.007734764402343447,0.9869480011525689,0.020821604697312066,0.04511899197931573,0.024297387282003664,0.24294866213076255,0.013318536940782277
0.03347307288924473,0.004791663592483667,1.0376652595665867,0.02441717106288955,0.04092313592258822,0.01650596485969867,0.14314979710223383,0.011214309074093976
0.03769523718045762,0.004776975780567317,1.1685523525941865,0.028846770358264003,0.055041013776303355,0.026194243418039352,0.12672624283271122,0.017551354902523797
0.03642490673822569,0.006848566023761336,1.1291721088849964,0.026425330569266645,0.050852577465100864,0.02442724689583422,0.18801876619698216,0.015445421298168047
0.04654776769260566,0.0071410085489272725,1.4429807984707754,0.030356865996443317,0.05823509915781915,0.027878233161375835,0.15341248147677888,0.020107670740296554
0.04844632317424988,0.005439555009874085,1.5018360184017463,0.03857347844088258,0.05676248129506188,0.0181890028541793,0.11228003806004641,0.009337617092624373
0.022424442085023824,0.004975213758996293,0.6951577046357386,0.014742298070441948,0.03262433373878895,0.017882035668347004,0.22186566515824233,0.01016278481521796
0.04516200741237861,0.00488209097082095,1.4000222297837368,0.036309716650949106,0.06212673787995631,0.025817021229007205,0.10810172644103506,0.0191212974130753
0.038862348157236784,0.007795946697480246,1.2047327928743403,0.02959788098143639,0.05372382833398106,0.02412594735254467,0.20060410827307454,0.021961407249547475
0.04316798270662269,0.009822034974476304,1.3382074639053034,0.02831645763660969,0.06422593339144872,0.035909475754839035,0.22753055293847305,0.02299479079427673
0.028680980939698276,0.00439348141899268,0.8891104091306464,0.020797439974705796,0.03658845292791608,0.01579101295321028,0.1531844893391188,0.013633616278459812
0.03433164298217525,0.0038572648643106907,1.0642809324474327,0.028142871733821923,0.04454200754896004,0.016399135815138115,0.11235305185695177,0.01327029286570628
0.0342081061730078,0.005442359300093398,1.0604512913632418,0.025725044978224906,0.04788107629974365,0.022156031321518742,0.15909560361420239,0.015543943313390748
0.03028201084752197,0.005402832552005539,0.9387423362731812,0.020791155043323305,0.03751724601451974,0.01672609097119643,0.17841723190742673,0.009598584002377474
0.0407037905521979,0.007132344632956975,1.2618175071181348,0.029636546248472843,0.056389529929026835,0.026752983680553993,0.17522556342290943,0.01472657330255319
0.033603882179860045,0.006993321823878138,1.0417203475756616,0.0230638016103348,0.04505507606840602,0.021991274458071225,0.2081105327785453,0.014854322472709382
0.023639968215673723,0.004265728856627511,0.7328390146858852,0.016725541769261235,0.031115432942679756,0.014389891173418521,0.18044562571785763,0.008055506524072005
0.04710673113716941,0.006687492332246285,1.4603086652522514,0.034593543639259816,0.059203934748675406,0.02461039110941559,0.1419646868039532,0.014105349296739053
0.03107241781634203,0.0032880021147810787,0.9632449523066031,0.02484595327479286,0.041218931148871846,0.016372977874078987,0.10581738872769043,0.011774710492412702
0.03534938976508573,0.007236238819760649,1.0958310827176574,0.02347102070550221,0.05193144350349586,0.028460422797993646,0.20470618779699037,0.01743379386711988
0.038943335429715294,0.006840990230162547,1.207243398321174,0.02701794454113039,0.05265684374504139,0.025638899203911002,0.1756652365462924,0.018685485085531688
0.021617030400970003,0.002746832105756641,0.6701279424300701,0.015724723707642847,0.026964317172177742,0.011239593464534896,0.12706796700592995,0.009912762741147125
0.03797210450463516,0.007033125567903787,1.17713523964369,0.02422856293238626,0.049303577463204636,0.025075014530818375,0.18521821899666557,0.019758117846809524
0.032753380952668255,0.004667785934296775,1.0153548095327156,0.02574354997700716,0.04533243361622957,0.019588883639222412,0.14251310241963017,0.019506808777910105
0.01303827842202939,0.0038741262500221803,0.40418663108291103,0.008670175518902703,0.02366748552590407,0.014997310007001366,0.2971347999039875,0.008672448317486849
0.042583423373641266,0.0035448546480553954,1.320086124582879,0.03772888529173206,0.05070924474151119,0.012980359449779134,0.08324494291949357,0.009968240092958498
0.03887701821623724,0.0045457254168495415,1.2051875647033545,0.030160329051030253,0.048720804690260675,0.018560475639230422,0.1169257732567306,0.01315042558870353
0.030358755352658858,0.003856409108988329,0.9411214159324245,0.023052133917940757,0.04288834502172193,0.019836211103781174,0.12702790559727542,0.013250152362391444
0.04431294651669918,0.008019846925853079,1.3737013420176747,0.031132264215357464,0.06055238230115004,0.029420118085792573,0.1809820279685267,0.011094607083553126
0.04158134922645146,0.0049821387977193555,1.2890218260199953,0.033005746517062284,0.050131880612751506,0.01712613409568922,0.11981666998313825,0.010991739706939313
0.04413476948241804,0.004333561824681964,1.3681778539549592,0.03419283619269715,0.052333938621811425,0.018141102429114278,0.09818929328289171,0.010119799560235988
0.042296026877922936,0.006287010808088595,1.311176833215611,0.034255175239213544,0.057854944196745035,0.02359976895753149,0.14864305874957245,0.014298415751372744
0.02922285023502585,0.0033935402767846356,0.9059083572858014,0.02325421917589672,0.0368190066683781,0.013564787492481377,0.11612625905727753,0.006332786101325611
0.02855921048270053,0.0030354561894790485,0.8853355249637166,0.02330433982411647,0.03520072213635339,0.01189638231223692,0.10628641822286183,0.009254764903945289
0.03368740056227157,0.007141907105536721,1.0443094174304188,0.023152710435074705,0.0481188617427042,0.024966151307629497,0.2120052894058958,0.015772058843639504
0.027980333401919258,0.004901060671589922,0.8673903354594968,0.01872377813099572,0.03776249119891481,0.01903871306791909,0.17516091038621232,0.01040746361172952
0.029365590498518928,0.005001235673456529,0.9103333054540866,0.02148415861523119,0.03818417275901106,0.01670001414377987,0.17030938552755373,0.008202675531567515
0.03408817787103545,0.004022012320207874,1.056733514002099,0.02589083828589802,0.042331563641749115,0.016440725355851095,0.11798848079895047,0.009961735262591837
0.03395583426759931,0.006051251716632433,1.0526308622955785,0.024371916516443586,0.049114337580731846,0.02474242106428826,0.1782094843832638,0.01660540372596434
0.04282744991475441,0.007855347295541552,1.3276509473573868,0.030037109908554474,0.05609304632085623,0.026055936412301757,0.1834185157224437,0.008637020999472025
0.028500385455164538,0.0032246585149542477,0.8835119491101007,0.024076163329986,0.03654924904311824,0.012473085713132236,0.11314438255675975,0.007802130407848832
0.031404905935629175,0.0025874559602808034,0.9735520840045044,0.026860644688936598,0.035880739872092525,0.009020095183155927,0.08239018341861389,0.005934669570595498
0.03234909861658195,0.004217186836976892,1.0028220571140407,0.024651118223943294,0.04067302666823687,0.016021908444293576,0.13036489476758364,0.009393893394458841
0.0394273823591554,0.004331675973147421,1.2222488531338174,0.029976635616734013,0.05307340761016627,0.023096771993432255,0.10986466039487318,0.017207645646549738
0.03251709662558779,0.004147979259355329,1.0080299953932215,0.026510229317659912,0.04012175957040746,0.013611530252747545,0.12756302652467666,0.009465342926479405
0.04269774839342288,0.004536489029225568,1.3236302001961093,0.033942413328008465,0.05097392906376528,0.017031515735756814,0.1062465633416015,0.009508974595118763
0.018737933752072035,0.00829601173006809,0.5808759463142331,0.0060998395359715555,0.030956058633943555,0.024856219097972,0.4427388761127795,0.011318091645830225
0.029214189814667644,0.0029575583209708735,0.9056398842546971,0.025151415778480263,0.038035366658639436,0.012883950880159173,0.10123704746677467,0.010470304825666944
0.03491029459480072,0.004575555351038659,1.0822191324388222,0.02807292349480856,0.04626593081060446,0.018193007315795904,0.13106607675891996,0.00920831366948454
0.03611254283978439,0.00554713272570233,1.1194888280333162,0.025608724848264087,0.044849352919097064,0.019240628070832978,0.15360681606699753,0.01145869784108668
0.028454313325463974,0.004176716405250111,0.8820837130893832,0.02005059204610634,0.03622700684522212,0.01617641479911578,0.14678675803827382,0.00778995939251562
0.04525301703882287,0.005730879567557375,1.4028435282035092,0.03440195526191272,0.05577719196428319,0.021375236702370473,0.12664082844776547,0.014866069502982159
0.030924190281417643,0.0070692523193332185,0.958649898723947,0.021434844297744823,0.04661825368709067,0.025183409389345844,0.22859943154537937,0.01741437912491279
0.034136478001928226,0.005864094883432163,1.058230818059775,0.02280900558928732,0.04547266213518313,0.022663656545895812,0.1717838285221142,0.012981457438269034
0.03317014809781128,0.005580614336328588,1.02827459103215,0.023715311272924484,0.04536422453377723,0.021648913260852748,0.1682420687382105,0.011482872113458005
0.029521743954087694,0.004416079437108269,0.9151740625767186,0.02014919568789109,0.0418733130894015,0.021724117401510413,0.1495873497167433,0.011506985912038643
0.03589114505024317,0.004534212336401902,1.1126254965575386,0.0286194679177102,0.04436958690344943,0.01575011898573923,0.12633233991433165,0.011091807827274508
0.04362192495818605,0.005844890415621855,1.3522796737037677,0.03503120090014159,0.05507859387375383,0.020047392973612237,0.13398974073758768,0.013324169896428331
0.030994898607146028,0.00586837479774014,0.9608418568215271,0.022104259876890672,0.04050864055754822,0.01840438068065755,0.1893335697632241,0.00872448556604908
0.02842679385484751,0.003557808151183876,0.8812306095002729,0.021590058253818163,0.03511198372849746,0.0135219254746793,0.1251568562163818,0.007528317056761304
0.037232421495094085,0.00421450322563378,1.154205066347917,0.02886532310569537,0.04641165812551918,0.01754633501982381,0.1131944433479596,0.009392996978010538
0.035201248091471134,0.0045280616402556305,1.091238690835605,0.027560836679312573,0.04503153143754878,0.01747069475823621,0.1286335538015406,0.009268411257520565
0.03586643919098573,0.005353123450168283,1.1118596149205575,0.025716853302289733,0.04440331566286969,0.018686462360579956,0.1492516004073713,0.01423285351583663
0.033077334541249594,0.004537712788478141,1.0253973707787372,0.026249365589331657,0.03964265849803275,0.013393292908701095,0.13718495916952791,0.011264142661729308
0.03166209832090259,0.005976621414352349,0.9815250479479802,0.01637780945933303,0.04633288786353976,0.029955078404206727,0.18876264465412013,0.029955078404206727
0.033852343756115205,0.004590178013134974,1.0494226564395714,0.020152565591346466,0.04253617647777678,0.022383610886430313,0.1355940978918421,0.022383610886430313
0.029620706913920217,0.004321862458287267,0.9182419143315267,0.022928308780927338,0.03814599491245427,0.01521768613152693,0.14590679658142164,0.01182214483857534
0.0346938961300726,0.006591493282471773,1.0755107800322505,0.024665899354900996,0.04992934839098172,0.025263449036080722,0.18998999875249756,0.01457518875171055
0.026378694429844952,0.0059567597285893345,0.8177395273251935,0.01506119317972559,0.04115098581317744,0.026089792633451854,0.22581707917469315,0.01827375130291348
0.03547377544119538,0.0036861364815264385,1.0996870386770567,0.027686888564271473,0.04465320477402953,0.016966316209758057,0.10391159203330134,0.013738020215648981
0.03422300386909834,0.003504434567655288,1.0609131199420485,0.028114580181329413,0.040756328566585606,0.012641748385256193,0.10239996994593503,0.006790489686439277
0.03282951170388326,0.00391555845509514,1.0177148628203811,0.027172839187127474,0.04116902540797906,0.013996186220851584,0.11926946981157766,0.009187841584225708
0.03195929936235729,0.0049431112543100696,0.9907382802330759,0.022964160192845088,0.03843230619191892,0.01546814599907383,0.15466894934912837,0.01108431945989017
0.030175765334351453,0.0027521827313860226,0.9354487253648952,0.026108095637508568,0.036414636396130726,0.010306540758622158,0.09120506807007132,0.007393856275147933
0.04082493520536573,0.006154831938856849,1.2655729913663376,0.03212682334966453,0.05343591600456205,0.02130909265489752,0.15076158499445463,0.01226933743468836
0.03552829845476665,0.0033790357161063065,1.101377252097766,0.02907523796593997,0.04193416750973014,0.01285892954379017,0.09510829009749434,0.006574523792312291
0.04759100465152029,0.008017376565780034,1.4753211441971286,0.03508325368518854,0.062417826788930916,0.027334573103742377,0.16846411679027076,0.017744315665779976
0.06078175302703823,0.008443638056203599,1.884234343838185,0.049436494659300806,0.08270929567051413,0.03327280101121333,0.1389173170515092,0.017308058763421355
0.028427800180106353,0.005848328763397583,0.8812618055832969,0.019845419994629562,0.039563992994125594,0.01971857299949603,0.2057256884579559,0.012626674840617021
0.031958944065692545,0.004736436632236587,0.990727266036469,0.023648739521193864,0.042177221778966704,0.01852848225777284,0.1482037899156087,0.010892914215377528
0.0326404039707015,0.007363617601355118,1.0118525230917461,0.01910136728001214,0.0467696204323345,0.02766825315232236,0.22559823732466083,0.014190249617873796
0.037638349624033965,0.005349486369553264,1.1667888383450529,0.027873048838849397,0.04784058021226143,0.019967531373412034,0.1421286114558368,0.013109895895585241
0.036244655655903325,0.0053553592289313666,1.1235843253330031,0.027340916938344687,0.045862785557752854,0.018521868619408167,0.14775583136376455,0.008886212457560189
0.027546262355141064,0.003730845998187529,0.853934133009373,0.02132577954562338,0.03411682478675537,0.012791045241131994,0.13543928210976425,0.005629311424217978
0.04387208639747,0.0057274778880573194,1.36003467832157,0.03666901885510994,0.05717077974929217,0.02050176089418223,0.1305494759507861,0.010275219077010914
0.03806542962433175,0.007570947955476053,1.1800283183542841,0.03004894007043225,0.05652130272140404,0.026472362650971793,0.19889301211608126,0.016324540066305335
0.03488334440852291,0.005542582073145812,1.0813836766642102,0.02555806964313416,0.04637690004964739,0.02081883040651323,0.1588890677521051,0.012999910540401456
0.019263057371282005,0.001807984740319258,0.5971547785097422,0.016464250615816346,0.023584503824426898,0.0071202532086105524,0.09385762111754184,0.00464347488050389
0.0317957638486746,0.00931589683708554,0.9856686793089126,0.01772580230053467,0.04489250257859636,0.02716670027806169,0.29299176083401035,0.015209205462519238
0.017539679256533068,0.003768214775456311,0.543730056952525,0.010857726414728566,0.022526049818847853,0.011668323404119288,0.21483943465230415,0.005556733937217145
0.03449740319792911,0.00644725708617407,1.0694194991358021,0.02453067556663659,0.046693643278951195,0.022162967712314605,0.18689108421242273,0.01426157715858737
0.02811314064613377,0.0033610597113276387,0.8715073600301468,0.023175059214113773,0.03371972209271457,0.0105446628786008,0.1195547574578746,0.006728720878582575
0.039836882374729474,0.004095078181513614,1.2349433536166137,0.031812957921525775,0.04737167934047674,0.015558721418950962,0.10279615113936043,0.009458152821811568
0.03881515220528633,0.0039294075540505504,1.2032697183638763,0.03134306358829459,0.04540055257379142,0.01405748898549683,0.10123385664620413,0.008891831827209873
0.03244792010232472,0.0032256025030334783,1.0058855231720663,0.026170052567019913,0.03879927484600226,0.01262922227898235,0.09940860594027352,0.006163393288164943
0.03687483786879437,0.006528026915715233,1.1431199739326254,0.02501995825366439,0.045475143130531595,0.020455184876867205,0.17703201676283514,0.011150614749147216
0.03040051732640285,0.004802901663693887,0.9424160371184884,0.023842015548085484,0.039390946774041466,0.015548931225955982,0.1579874977825646,0.010001690598189145
0.055849642061980106,0.010211375468812884,1.7313389039213833,0.042088000412352264,0.07643151152363943,0.03434351111128717,0.18283690086107685,0.020132469588106154
0.041564557576565284,0.004833322051693529,1.2885012848735238,0.036512189595974326,0.053896898688207226,0.0173847090922329,0.11628469863513302,0.011125121685650281
0.038780099054081155,0.006645257390303634,1.2021830706765158,0.03209548891436876,0.05268712132236906,0.0205916324080003,0.17135741146603126,0.016198494745209714
0.025241471583020335,0.002794968244661196,0.7824856190736301,0.019038101507838724,0.030105828434709565,0.01106772692687084,0.1107292114672641,0.006086299202892283
0.033220503555337455,0.0049890705914013385,1.0298356102154609,0.02725042378527571,0.04411325987068278,0.01686283608540707,0.15018046258963938,0.015204349900133706
0.033796506334844656,0.004092908492158544,1.0476916963801846,0.027409717753931275,0.043442998915003764,0.01603328116107249,0.12110448493129303,0.007395202230903314
0.03203016640821461,0.0035224414241457995,0.9929351586546528,0.023567990276214295,0.037512258412719726,0.013944268136505431,0.10997262328435539,0.006346600084763052
0.04077339384755762,0.004233599874302463,1.2639752092742862,0.03328114089956796,0.04811311656964436,0.014831975670076394,0.10383241312045113,0.010630137510344757
0.03352748298408223,0.0038563641424288076,1.0393519725065492,0.027289219547615727,0.04179561704775693,0.014506397500141203,0.11502098574651981,0.009005443872662874
0.04600543774757919,0.008294587434696086,1.426168570174955,0.03215293801947888,0.05895461378704941,0.026801675767570525,0.18029580503518952,0.012787471389015002
0.04864840916818616,0.005448869644117328,1.508100684213771,0.03777704437709243,0.05784346961459855,0.020066425237506118,0.11200509404695272,0.015030172165314694
0.046786576196352035,0.008718609247550718,1.4503838620869132,0.03408228138528928,0.061772428168564895,0.027690146783275617,0.18634852037389543,0.012806627393677411
0.035515166072161194,0.002604970526061945,1.1009701482369976,0.031018915517416867,0.04280175854360591,0.011782843026189045,0.07334811614759333,0.010481641878483584
0.02429609728238334,0.004009900093152644,0.7531790157538836,0.018359510764236992,0.03267112023839976,0.014311609474162771,0.1650429715747043,0.010262454609640956
0.024197365600876077,0.0015952046356557956,0.7501183336271584,0.02143422223194132,0.02859464445546167,0.007160422223520351,0.06592472345824459,0.00587954446090156
0.03462418135123722,0.004543240152782029,1.0733496218883538,0.027630348085743838,0.04282576982394389,0.015195421738200054,0.13121581436667487,0.006683409712742665
0.03677252582629952,0.003972632838968685,1.1399483006152855,0.02998093509027933,0.04663427942184168,0.01665334433156235,0.10803263441119071,0.011843676360013145
0.03012080552954149,0.0034505607210747694,0.9337449714157863,0.023737242444389645,0.036957827201515164,0.013220584757125519,0.11455738518316097,0.009428227956484864
0.019139706296076194,0.003022991898163435,0.5933308951783619,0.014271836258316274,0.02489377795738743,0.010621941699071154,0.1579434841580184,0.005167384310792479
0.03377868407796033,0.006256722081651934,1.0471392064167702,0.023895926163071093,0.04469773920757317,0.020801813044502074,0.18522693386194622,0.008736615182216356
0.04433830210340264,0.004054392827538105,1.3744873652054814,0.0373623748627287,0.05771425745835949,0.02035188259563079,0.09144222117668689,0.018754963949813803
0.028617056013417522,0.004106756448455785,0.8871287364159431,0.02206901428044253,0.0370639482674823,0.014994933987039768,0.14350730021041552,0.008914326628939335
0.02850954283660131,0.0032220047745949824,0.8837958279346407,0.022985285847641108,0.03383156482550526,0.010846278977864155,0.11301495759021736,0.0051575452274799545
0.047518172674465724,0.006419850806546171,1.4730633529084376,0.03506347014104861,0.06036497048503772,0.025301500343989113,0.1351030657371202,0.013742997448596118
0.02984887937505578,0.002668377636536977,0.9253152606267292,0.026259075111922763,0.03534097615309276,0.009081901041169994,0.08939624174858962,0.005131307812473972
0.038384958271864805,0.0036417711664542794,1.189933706427809,0.03259719061190405,0.05020748946747749,0.017610298855573435,0.09487495441993497,0.011865434983474352
0.040950395001957206,0.005027392441701979,1.2694622450606734,0.03181243645175114,0.04999184920654389,0.018179412754792748,0.12276786198183674,0.009267108652579154
