Mean,Std,Sum,Min,Max,Amplitude,CoefVariation,FirstSlope,Class
0.6040612324591605,0.043866499837922096,18.72589820623398,0.5228796005249023,0.6795253157615662,0.15664571523666382,0.0726192933443843,0.07521945238113403,3
0.5595929862991456,0.06854290761926098,17.347382575273514,0.46162912249565125,0.6829061508178711,0.22127702832221985,0.12248707417254781,0.15159201622009277,3
0.5119670206500638,0.05387625773136611,15.870977640151978,0.43757864832878113,0.6145932078361511,0.17701455950737,0.1052338442873867,0.08690819144248962,3
0.5558447184101227,0.05789814766336051,17.231186270713806,0.44620272517204285,0.6637673377990723,0.21756461262702942,0.1041624499535878,0.20667967200279236,3
0.6387858871490725,0.06983949412957824,19.802362501621246,0.5288712978363037,0.7510489225387573,0.2221776247024536,0.10933161726736756,0.17604196071624756,3
0.5777513134864068,0.08909737039498715,17.910290718078613,0.39683106541633606,0.6870286464691162,0.29019758105278015,0.15421405077789305,0.18545392155647278,3
0.580869052679308,0.10407249029305989,18.006940633058548,0.410918265581131,0.7251940369606018,0.3142757713794708,0.1791668704211675,0.21258273720741272,3
0.5444828752548464,0.04564041987845206,16.878969132900238,0.4408169686794281,0.6238541007041931,0.18303713202476501,0.08382342577273888,0.09375330805778503,3
0.5975284384142968,0.05486371915788158,18.5233815908432,0.4597904086112976,0.6871778964996338,0.22738748788833618,0.09181775398586431,0.07860106229782104,3
0.5772627245995307,0.09116036717398292,17.89514446258545,0.38996219635009766,0.6999124884605408,0.3099502921104431,0.15791833300378846,0.2030579149723053,3
0.48452506046141347,0.08453651304040695,15.020276874303818,0.3011998236179352,0.6516966223716736,0.3504967987537384,0.17447294255513385,0.281024307012558,3
0.6039297225013855,0.06408259255806718,18.721821397542953,0.4721479117870331,0.7043330073356628,0.23218509554862976,0.10610935373845616,0.1540256142616272,3
0.5314115718487771,0.08846054989125249,16.473758727312088,0.2924606502056122,0.6583081483840942,0.36584749817848206,0.16646334889452796,0.20772966742515564,3
0.5111458080430185,0.10071358346615647,15.845520049333572,0.33523789048194885,0.6967307925224304,0.36149290204048157,0.1970349397009636,0.21548834443092346,3
0.5866444380052628,0.04992125331206638,18.185977578163147,0.5059073567390442,0.6642770171165466,0.15836966037750244,0.08509626969585031,0.11283034086227417,3
0.6332686793419623,0.05283244076467994,19.63132905960083,0.5214743614196777,0.7218769192695618,0.20040255784988403,0.08342816009719416,0.12067997455596924,3
0.6344613990476055,0.03452264333848934,19.66830337047577,0.5538753867149353,0.7001123428344727,0.14623695611953735,0.05441251964313593,0.09018701314926147,3
0.4936093370760641,0.11503499642794822,15.301889449357986,0.3199826180934906,0.7129532098770142,0.39297059178352356,0.23304866376589953,0.23225808143615723,3
0.6403155115342909,0.1108210417675165,19.84978085756302,0.44904521107673645,0.8079037666320801,0.35885855555534363,0.17307255528133758,0.2157362699508667,3
0.5586923658847809,0.033431223580719656,17.319463342428207,0.47023484110832214,0.6137810945510864,0.14354625344276428,0.059838339705565576,0.13447389006614685,3
0.6567932213506391,0.06845860088280145,20.360589861869812,0.5285425782203674,0.8075977563858032,0.2790551781654358,0.10423158866046485,0.17751777172088623,3
0.513779224887971,0.07197971753778905,15.9271559715271,0.3601761758327484,0.6282618045806885,0.26808562874794006,0.1400985365912453,0.2155051827430725,3
0.54963412784761,0.11284383152042744,17.03865796327591,0.38508981466293335,0.7696898579597473,0.38460004329681396,0.20530717763529088,0.24046894907951355,3
0.5535286559212592,0.054342028608369695,17.159388333559036,0.4638270139694214,0.6655188798904419,0.2016918659210205,0.09817383079820168,0.07766562700271606,3
0.5773959813579437,0.07272204209930341,17.899275422096252,0.3939163088798523,0.6902486681938171,0.29633235931396484,0.12594829968901536,0.14716213941574097,3
0.6523909511104706,0.0529290782301156,20.22411948442459,0.5601000785827637,0.7568986415863037,0.19679856300354004,0.08113092025574864,0.08493918180465698,3
0.5401687641297618,0.0702815212302506,16.745231688022614,0.37546348571777344,0.641126275062561,0.2656627893447876,0.13011030236721954,0.21403056383132935,3
0.4927563167387439,0.14326859761458666,15.275445818901062,0.26686882972717285,0.6975114941596985,0.43064266443252563,0.29074938818196155,0.1929786503314972,3
0.5650324946449649,0.047955913096303524,17.51600733399391,0.4230690896511078,0.6357324123382568,0.21266332268714905,0.08487284103268497,0.1243806779384613,3
0.5508638139693968,0.1022216874491063,17.0767782330513,0.32170188426971436,0.6555743217468262,0.3338724374771118,0.18556616872783954,0.19740325212478638,3
0.6158674340094289,0.05888934430855859,19.091890454292297,0.4506675601005554,0.7209293246269226,0.2702617645263672,0.09562016280870113,0.1964295506477356,3
0.5789363797633879,0.08908458240456463,17.947027772665024,0.44362500309944153,0.7180647850036621,0.2744397819042206,0.15387629024276145,0.1195799708366394,3
0.5960429839549526,0.09258556539142312,18.47733250260353,0.4497452974319458,0.7341585755348206,0.28441327810287476,0.15533370559466314,0.11357313394546509,3
0.547410064166592,0.04377840883814392,16.969711989164352,0.4442864656448364,0.6190685033798218,0.17478203773498535,0.07997370107689679,0.1135091781616211,3
0.6140186286741688,0.04880876977188082,19.03457748889923,0.5185756683349609,0.6822160482406616,0.16364037990570068,0.07949069864097132,0.12559127807617188,3
0.6091336338750778,0.03931911626286719,18.88314265012741,0.5306272506713867,0.6908997893333435,0.1602725386619568,0.06454924515123855,0.07127577066421509,3
0.6457329950025005,0.05389956709003143,20.017722845077515,0.5530260801315308,0.7250116467475891,0.17198556661605835,0.08347036237450235,0.12648069858551025,3
0.6237078270604534,0.05350984541153354,19.334942638874054,0.5066348314285278,0.7117319107055664,0.20509707927703857,0.08579312795179506,0.1430901288986206,3
0.5689346944132159,0.09307413949745819,17.636975526809692,0.43650391697883606,0.6954764723777771,0.25897255539894104,0.16359371367473446,0.18929189443588257,3
0.6345377881680766,0.1281230117327302,19.670671433210373,0.44828787446022034,0.7986118793487549,0.35032400488853455,0.20191549521837607,0.293060839176178,3
0.7349421458859597,0.042159743919898005,22.783206522464752,0.6585903763771057,0.8169924020767212,0.15840202569961548,0.057364711162502705,0.0897836685180664,3
0.5753681102106648,0.12595212414237755,17.83641141653061,0.31579309701919556,0.7100127935409546,0.39421969652175903,0.21890702996428069,0.19915950298309326,3
0.5732315413413509,0.05377124427079507,17.77017778158188,0.4942231774330139,0.690899133682251,0.19667595624923706,0.0938037082624089,0.14752399921417236,3
0.5508505653950476,0.07163607229926386,17.076367527246475,0.44112467765808105,0.6967008709907532,0.2555761933326721,0.1300462898642745,0.13612020015716553,3
0.5811340020548913,0.031142165143564715,18.01515406370163,0.5000798106193542,0.6335265040397644,0.13344669342041016,0.053588613010847656,0.0736650824546814,3
0.7038087556439061,0.048107711312266745,21.81807142496109,0.5844964981079102,0.7914435267448425,0.20694702863693237,0.06835338566973863,0.10146963596343994,3
0.6265085839456127,0.05467389391143839,19.421766102313995,0.5026074647903442,0.7340927720069885,0.2314853072166443,0.08726758948315486,0.13846039772033691,3
0.5424441195303394,0.05766007689118383,16.81576770544052,0.4515365660190582,0.6433625221252441,0.1918259561061859,0.10629680517341998,0.07208383083343506,3
0.6033669210249378,0.03863110049275988,18.70437455177307,0.5022112131118774,0.669820249080658,0.16760903596878052,0.06402588399632074,0.12646770477294922,3
0.5846317708492279,0.0654253261578265,18.123584896326065,0.42474880814552307,0.6774649620056152,0.25271615386009216,0.11190860541634709,0.19677922129631042,3
0.6254018324036752,0.08002038801343804,19.38745680451393,0.4542117714881897,0.7524433135986328,0.2982315421104431,0.1279503574619968,0.156846284866333,3
0.49190848969644113,0.059337152361122816,15.249163180589676,0.3353566527366638,0.569492757320404,0.23413610458374023,0.12062640430893971,0.1516524851322174,3
0.6067184882779275,0.03718595390341854,18.808273136615753,0.5416716933250427,0.6690594553947449,0.12738776206970215,0.061290292980793894,0.07666248083114624,3
0.5813915518022352,0.08388733171521094,18.023138105869293,0.3857550024986267,0.6881353259086609,0.3023803234100342,0.14428715287515195,0.17873021960258484,3
