Mean,Std,Sum,Min,Max,Amplitude,CoefVariation,FirstSlope,Class
0.1665627885478799,0.05859900574256843,5.1634464449842765,0.06821732852277956,0.23972748090207469,0.17151015237929512,0.3518133086834317,0.09104598338776254,3
0.11609186871172229,0.02667279491432548,3.598847930063391,0.0722124320529428,0.16263715853832061,0.09042472648537782,0.22975592701121034,0.07601028572930159,3
0.11512944067553682,0.024294631278226363,3.569012660941641,0.07381063130574107,0.1542631448107724,0.08045251350503134,0.21102014511383435,0.07603455538895072,3
0.07658044919836354,0.027880282522817615,2.3739939251492697,0.029983042810930602,0.12021712497642985,0.09023408216549925,0.36406527794842697,0.06161388129743496,3
0.1972273670448373,0.04009740320230342,6.114048378389956,0.1289814390898314,0.2726886855552386,0.14370724646540722,0.20330547328752685,0.09511961487694562,3
0.08791616932013756,0.04011339877145999,2.7254012489242645,0.02142832796875734,0.15239657504120502,0.13096824707244767,0.45626872828582,0.06268955132475526,3
0.08093163433547454,0.03377981091705586,2.5088806643997117,0.019893600689690382,0.14512922251412114,0.12523562182443077,0.41738698587295486,0.07827398275721899,3
0.08005912370852679,0.0250154381022245,2.481832834964331,0.042620549592720575,0.12686144387719805,0.08424089428447748,0.31246205233645596,0.03414303082991291,3
0.13975057155208884,0.04696326078414252,4.332267718114755,0.04665430919412932,0.20718698428586546,0.16053267509173613,0.33605058113582054,0.10013493720510588,3
0.09420644640756945,0.0361362899383259,2.920399838634653,0.030913411038319807,0.14364906884262968,0.11273565780430987,0.38358616969785586,0.07403030360189973,3
0.07002105057346908,0.03610584238028792,2.1706525677775415,0.01904166464906769,0.1602824842905565,0.14124081964148882,0.5156426829443829,0.08925311583973387,3
0.12612083805772897,0.04402860429447361,3.9097459797895993,0.04156463678633414,0.18800873685589153,0.14644410006955738,0.34909857064476935,0.10279427934761032,3
0.08173676974390805,0.03814240804557589,2.53383986206115,0.014444278401218473,0.13822331060726556,0.12377903220604708,0.4666493203130125,0.04709578478075795,3
0.07176314014808476,0.026532078043671588,2.2246573445906273,0.02354326541498319,0.11150992843281762,0.08796666301783443,0.3697173505635635,0.057584431405387104,3
0.12849206894435164,0.03825965075385127,3.983254137274901,0.06767302610448714,0.21318365210799708,0.14551062600350995,0.29775885055147694,0.07785655024660662,3
0.11491653497291661,0.04983813675617415,3.5624125841604157,0.03711380768670105,0.1925490817844642,0.15543527409776314,0.4336898668926969,0.0643427840893713,3
0.16072961564055008,0.04038826206916821,4.9826180848570525,0.0864588222705004,0.23744517056108147,0.15098634829058105,0.25128077304366275,0.0681975640005168,3
0.09022048477591166,0.04224418738950824,2.7968350280532617,0.03868202076607225,0.17458528807752105,0.1359032673114488,0.46823276880448766,0.07226609523522437,3
0.1532870343377951,0.07536286987530534,4.751898064471646,0.046390437044082834,0.3126396744515032,0.26624923740742035,0.49164542977085673,0.12959857436959904,3
0.09914373863380932,0.033631975707005275,3.0734558976480897,0.03552971254381807,0.14971865501825976,0.1141889424744417,0.3392244045912581,0.05709372270154014,3
0.13638319534813603,0.06206576577481654,4.227879055792217,0.046814404041040404,0.2633214005954598,0.21650699655441938,0.4550836752019595,0.10146267758610283,3
0.10533209737837534,0.0308337178511715,3.265295018729636,0.05087092831664694,0.1611611021487897,0.11029017383214276,0.29272860427729086,0.08407774725448,3
0.061913281447152205,0.024916883647289497,1.9193117248617184,0.02506502716722333,0.10922070459253055,0.08415567742530722,0.4024481188023929,0.08367395203309097,3
0.10200447770782926,0.04090352753865393,3.162138808942707,0.03216284130610785,0.16947736084716647,0.1373145195410586,0.4009973724468609,0.08107856842837287,3
0.15515708881190957,0.0429726913986265,4.809869753169196,0.08286206181080004,0.2365290452719846,0.15366698346118457,0.2769624754349477,0.08049950820825225,3
0.1690150185154414,0.050397168384063995,5.239465573978684,0.08520944136567707,0.25040178006246855,0.16519233869679148,0.2981815984563505,0.0964620822216958,3
